pid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr
"89999806",77,83,62,61,78,55,70,88,76,71,70,66,70,73,76,78,70,68,59,62,68,69,52,65,45,45,42,79,11,11,13,12,12,80,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Xie Hui","X. Hui","badged y2089","cl","world-league","75","st-75",5,"China","Chinese Legend","14.2.1975(41)","185","75","5","3","3","2","Tanker,Dominator of the air","Chiến binh,Chuyên gia không chiến","重量级球员,高空制空权","탱커,공중의 지배자","Steel Body,Strong Header","Cứng cỏi,Đánh đầu mạnh","不易受伤,强力头球","강철몸,강력한 헤딩"
"91000041",66,69,74,76,71,71,71,58,85,76,78,87,81,53,81,61,73,88,85,81,86,83,61,88,54,54,56,54,8,8,8,12,11,80,"Good","Cao","高","Good","상","ดี","Iniesta","Iniesta","badged y2091","xi","world-league","83","cam-83,cm-81,rm-82,lw-81",5,"Spain","WORLD BEST","11.5.1984(32)","169","64","4","5","3","2","Perfect Midfielder,Acrobatic,Delivery cross,Maestro,Technician,Fast runner","Nhạc trưởng,Nghệ sĩ,Tạt bóng,Bậc thầy,Vũ công,Tia chớp","完美的中场大师,杂耍高手,传中高手,节奏大师,控球大师,飞翼","완벽한 미드필더,아크로바틱,택배 크로스,마에스트로,테크니션,날쌘돌이","Sharp curling shot,Play maker (AI),Pass master","Sút xoáy,Kiến tạo (AI),Chuyên gia chuyền bóng","a搓射高手,组织型球员 (AI),传球大师","예리한 감아차기,플레이 메이커 (AI),패스 마스터"
"91001179",13,27,16,14,14,13,29,16,21,46,57,73,77,72,54,76,56,27,28,12,24,16,29,76,15,17,15,78,79,85,78,83,89,87,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Gianluigi Buffon","G. Buffon","badged y2091","xi","world-league","82","gk-82",1,"Italy","WORLD BEST","28.1.1978(38)","191","82","3","5","2","2","Tanker,Acrobatic","Chiến binh,Nghệ sĩ","重量级球员,杂耍高手","탱커,아크로바틱","Leadership,GK Proficient 1:1 Defense","Lãnh đạo,TM Đối mặt","领导力,GK1对1","리더쉽,GK 능숙한 1:1 수비"
"91005471",82,85,80,88,81,80,83,66,83,70,68,72,81,64,85,74,73,82,83,73,80,72,62,82,58,59,54,73,8,7,7,7,9,80,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Frank Lampard","F. Lampard","badged y2091","xi","world-league","79","cam-79,cm-79,rm-77,lm-77",5,"England","WORLD BEST","20.6.1978(38)","183","83","4","5","2","2","Perfect Striker,Perfect Midfielder,Goal Getter,Tanker,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Solver","Cây săn bàn,Nhạc trưởng,Xạ thủ,Chiến binh,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Sát thủ","完美的进球机器,完美的中场大师,进球机器,重量级球员,任意球大师,传中高手,远射高手,节奏大师,终结者","완벽한 공격수,완벽한 미드필더,골게터,탱커,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,해결사","Steel Body,Leadership,Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Cứng cỏi,Lãnh đạo,Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","不易受伤,领导力,善于长传 (AI),重炮手 (AI),组织型球员 (AI)","강철몸,리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)"
"91005479",14,31,17,13,20,18,28,15,53,61,65,62,82,77,49,59,50,24,28,17,30,16,31,52,15,15,16,25,86,82,72,89,82,83,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Casillas","Casillas","badged y2091","xi","world-league","83","gk-83",1,"Spain","WORLD BEST","20.5.1981(35)","182","79","5","3","2","2","","","","","","","",""
"91007289",46,60,57,26,49,30,53,84,69,79,78,59,79,81,75,86,77,65,46,45,64,43,80,77,85,84,85,85,9,14,9,13,10,83,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Rio Ferdinand","R. Ferdinand","badged y2091","xi","world-league","81","cb-81,cdm-74",5,"England","WORLD BEST","7.11.1978(37)","189","82","3","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air,Fast runner","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến,Tia chớp","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权,飞翼","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자,날쌘돌이","Steel Body,Leadership,Short tempered,Strong Header,Fantastic clear","Cứng cỏi,Lãnh đạo,Tranh cãi trọng tài,Đánh đầu mạnh,Siêu cản phá","不易受伤,领导力,与裁判争论,强力头球,华丽的防御","강철몸,리더쉽,다혈질,강력한 헤딩,화려한 걷어내기"
"91007763",45,70,85,78,80,85,81,63,81,75,68,74,72,52,77,62,71,85,82,76,81,82,65,85,72,59,59,71,9,10,11,14,10,85,"Good","Cao","高","Good","상","ดี","Andrea Pirlo","A. Pirlo","badged y2091","xi","world-league","79","cm-79,cdm-73,cam-78",5,"Italy","WORLD BEST","19.5.1979(37)","177","68","3","5","1","2","Perfect Midfielder,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,任意球大师,传中高手,远射高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,테크니션","Sharp curling shot,Prefer long pass (AI),Play maker (AI)","Sút xoáy,Chuyền dài (AI),Kiến tạo (AI)","a搓射高手,善于长传 (AI),组织型球员 (AI)","예리한 감아차기,긴 패스 선호 (AI),플레이 메이커 (AI)"
"91009676",87,83,80,73,81,73,67,76,80,88,87,79,83,72,79,73,78,81,66,69,82,80,39,80,31,27,14,68,7,6,6,6,7,86,"Good","Cao","高","Good","상","ดี","Samuel Eto'o","S. Eto'o","badged y2091","xi","world-league","81","st-81,cf-81,rf-81",5,"Cameroon","WORLD BEST","10.3.1981(35)","180","74","3","5","2","2","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Cannon Shooter,Technician,Fast runner,Solver","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Đại pháo,Vũ công,Tia chớp,Sát thủ","完美的进球机器,进球机器,杂耍高手,任意球大师,远射高手,控球大师,飞翼,终结者","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,캐논 슈터,테크니션,날쌘돌이,해결사","Impressive Skill","Tinh tế","花式大师","화려한 개인기"
"91013743",78,89,77,91,74,77,69,70,83,77,72,72,74,74,87,78,79,84,86,87,83,77,63,87,80,75,71,78,5,7,7,9,6,82,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Steven Gerrard","S. Gerrard","badged y2091","xi","world-league","82","cm-82,rm-81,cdm-78,lm-81",5,"England","WORLD BEST","30.5.1980(36)","183","83","4","5","2","2","Perfect Striker,Perfect Midfielder,Goal Getter,Tanker,Wall of Wail,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Technician,Solver","Cây săn bàn,Nhạc trưởng,Xạ thủ,Chiến binh,Bức tường thép,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Vũ công,Sát thủ","完美的进球机器,完美的中场大师,进球机器,重量级球员,抢断高手,任意球大师,传中高手,远射高手,节奏大师,控球大师,终结者","완벽한 공격수,완벽한 미드필더,골게터,탱커,통곡의 벽,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,테크니션,해결사","Leadership,Prefer early cross (AI),Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Lãnh đạo,Tạt bóng sớm (AI),Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","领导力,斜传好手 (AI),善于长传 (AI),重炮手 (AI),组织型球员 (AI)","리더쉽,斜传好手 (AI),긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)"
"91020801",83,88,77,90,78,79,80,83,79,86,86,84,83,86,80,75,77,80,72,74,89,87,28,81,30,25,24,60,6,9,12,9,11,90,"Good","Cao","高","Good","상","ดี","Cristiano Ronaldo","C. Ronaldo","badged y2091","xi","world-league","83","lw-83,lm-82",5,"Portugal","WORLD BEST","5.2.1985(31)","186","84","4","5","3","1","Perfect Striker,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Dominator of the air,Fast runner","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Chuyên gia không chiến,Tia chớp","完美的进球机器,进球机器,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,控球大师,高空制空权,飞翼","완벽한 공격수,골게터,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,공중의 지배자,날쌘돌이","Diver,Sharp curling shot,Impressive Skill,Prefer long shot (AI)","Ăn vạ,Sút xoáy,Tinh tế,Sút xa (AI)","假摔,a搓射高手,花式大师,重炮手 (AI)","다이버,예리한 감아차기,화려한 개인기,중거리 슛 선호 (AI)"
"91028130",80,77,85,85,85,87,80,62,83,84,82,89,84,63,73,69,78,81,75,75,93,92,33,80,30,24,15,63,10,8,10,9,8,87,"Good","Cao","高","Good","상","ดี","Ronaldinho","Ronaldinho","badged y2091","xi","world-league","84","cam-84,lf-84,lw-84,cf-84",5,"Brazil","WORLD BEST","21.3.1980(36)","181","81","4","5","2","2","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,任意球大师,传中高手,远射高手,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Sharp curling shot,Impressive Skill,Play maker (AI),Pass master","Sút xoáy,Tinh tế,Kiến tạo (AI),Chuyên gia chuyền bóng","a搓射高手,花式大师,组织型球员 (AI),传球大师","예리한 감아차기,화려한 개인기,플레이 메이커 (AI),패스 마스터"
"91031432",90,82,72,81,77,81,80,85,85,79,76,66,81,85,76,87,80,76,51,75,77,77,48,76,33,33,25,84,9,10,7,12,6,83,"Good","Cao","高","Good","상","ดี","Didier Drogba","D. Drogba","badged y2091","xi","world-league","82","st-82,cf-80",5,"Ivory Coast","WORLD BEST","11.3.1978(38)","189","91","4","5","2","2","Perfect Striker,Goal Getter,Tanker,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Dominator of the air,Fast runner,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Chuyên gia không chiến,Tia chớp,Sát thủ","完美的进球机器,进球机器,重量级球员,任意球大师,传中高手,远射高手,控球大师,高空制空权,飞翼,终结者","완벽한 공격수,골게터,탱커,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,공중의 지배자,날쌘돌이,해결사","Leadership,Sharp curling shot,Impressive Skill,Strong Header","Lãnh đạo,Sút xoáy,Tinh tế,Đánh đầu mạnh","领导力,a搓射高手,花式大师,强力头球","리더쉽,예리한 감아차기,화려한 개인기,강력한 헤딩"
"91041236",88,86,72,85,85,76,81,73,82,75,73,81,80,79,72,83,80,76,66,71,86,83,25,78,50,29,20,72,12,13,9,11,8,82,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Zlatan Ibrahimovic","Z. Ibrahimovic","badged y2091","xi","world-league","82","st-82,cf-81",5,"Sweden","WORLD BEST","3.10.1981(35)","192","95","4","5","2","1","Perfect Striker,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Cannon Shooter,Technician,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Đại pháo,Vũ công,Sát thủ","完美的进球机器,进球机器,重量级球员,杂耍高手,任意球大师,远射高手,控球大师,终结者","완벽한 공격수,골게터,탱커,아크로바틱,프리킥 스페셜리스트,캐논 슈터,테크니션,해결사","Impressive Skill,Prefer long shot (AI),Play maker (AI),Pass master","Tinh tế,Sút xa (AI),Kiến tạo (AI),Chuyên gia chuyền bóng","花式大师,重炮手 (AI),组织型球员 (AI),传球大师","화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI),패스 마스터"
"91045197",76,75,73,80,69,79,63,73,81,77,76,81,73,68,83,76,79,83,84,71,84,66,77,81,71,65,80,38,12,9,6,10,8,83,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Xabi Alonso","X. Alonso","badged y2091","xi","world-league","79","cm-79",5,"Spain","WORLD BEST","25.11.1981(34)","183","75","4","5","1","2","Perfect Striker,Perfect Midfielder,Goal Getter,Tanker,Acrobatic,Vacuum Cleaner,Freekick Specialist,Cannon Shooter,Maestro,Solver","Cây săn bàn,Nhạc trưởng,Xạ thủ,Chiến binh,Nghệ sĩ,Máy quét,Chuyên gia đá phạt,Đại pháo,Bậc thầy,Sát thủ","完美的进球机器,完美的中场大师,进球机器,重量级球员,杂耍高手,清道夫,任意球大师,远射高手,节奏大师,终结者","완벽한 공격수,완벽한 미드필더,골게터,탱커,아크로바틱,진공 청소기,프리킥 스페셜리스트,캐논 슈터,마에스트로,해결사","Leadership,Prefer long pass (AI),Prefer long shot (AI),Play maker (AI),Pass master","Lãnh đạo,Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI),Chuyên gia chuyền bóng","领导力,善于长传 (AI),重炮手 (AI),组织型球员 (AI),传球大师","리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI),패스 마스터"
"91049369",85,79,73,75,81,64,67,75,85,85,83,79,89,73,79,72,73,78,55,68,82,81,35,77,19,32,24,63,7,6,6,5,6,80,"Good","Cao","高","Good","상","ดี","Fernando Torres","F. Torres","badged y2091","xi","world-league","81","st-81,rf-82,cf-82",5,"Spain","WORLD BEST","20.3.1984(32)","183","78","4","5","2","2","Perfect Striker,Goal Getter,Acrobatic,Cannon Shooter,Technician,Fast runner,Solver","Cây săn bàn,Xạ thủ,Nghệ sĩ,Đại pháo,Vũ công,Tia chớp,Sát thủ","完美的进球机器,进球机器,杂耍高手,远射高手,控球大师,飞翼,终结者","완벽한 공격수,골게터,아크로바틱,캐논 슈터,테크니션,날쌘돌이,해결사","Sharp curling shot,Celebrity","Sút xoáy,Ngôi sao được yêu thích","a搓射高手,明星球员","예리한 감아차기,인기인"
"91052091",53,69,72,48,52,50,55,71,72,80,79,76,80,80,86,67,74,75,72,76,73,75,78,73,80,85,80,78,13,13,12,8,6,82,"Good","Cao","高","Good","상","ดี","Patrice Evra","P. Evra","badged y2091","xi","world-league","79","lwb-79,lb-79,lm-74",5,"France","WORLD BEST","15.5.1981(35)","175","76","5","3","3","3","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Two hearts,Technician,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Người không phổi,Vũ công,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,跑不死,控球大师,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,두개의 심장,테크니션,날쌘돌이","Long Throw In,Prefer early cross (AI)","Ném biên xa,Tạt bóng sớm (AI)","大力手抛球,斜传好手 (AI)","장거리 드로잉,斜传好手 (AI)"
"91054050",85,83,78,86,84,81,77,61,75,81,81,78,78,64,84,82,84,76,65,73,84,81,42,76,44,30,29,91,10,7,5,11,10,84,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Wayne Rooney","W. Rooney","badged y2091","xi","world-league","79","cf-79,st-79,rf-79,lf-79",5,"England","WORLD BEST","24.10.1985(30)","176","78","4","5","3","3","Perfect Striker,Goal Getter,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Two hearts,Technician,Fast runner","Cây săn bàn,Xạ thủ,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Người không phổi,Vũ công,Tia chớp","完美的进球机器,进球机器,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,跑不死,控球大师,飞翼","완벽한 공격수,골게터,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,두개의 심장,테크니션,날쌘돌이","Short tempered,Prefer long shot (AI),Play maker (AI)","Tranh cãi trọng tài,Sút xa (AI),Kiến tạo (AI)","与裁判争论,重炮手 (AI),组织型球员 (AI)","다혈질,중거리 슛 선호 (AI),플레이 메이커 (AI)"
"91113422",84,78,75,80,83,77,85,76,80,76,78,80,86,65,77,68,76,78,55,71,81,82,30,76,28,37,22,65,7,8,8,8,10,87,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","David Villa","D. Villa","badged y2091","xi","world-league","79","st-79,cf-80,lw-79,cam-79",5,"Spain","WORLD BEST","3.12.1981(34)","175","69","5","5","3","2","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Cannon Shooter,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Đại pháo,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,任意球大师,远射高手,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,캐논 슈터,테크니션,날쌘돌이","Sharp curling shot","Sút xoáy","a搓射高手","예리한 감아차기"
"91121939",42,54,71,62,62,58,58,60,82,76,80,81,84,63,79,58,66,83,74,80,77,79,87,77,78,86,77,66,11,12,8,7,13,80,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Philipp Lahm","P. Lahm","badged y2091","xi","world-league","81","rwb-81,lwb-81,rb-80,lb-80",5,"Germany","WORLD BEST","11.11.1983(32)","170","64","4","5","2","3","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Technician,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Vũ công,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,控球大师,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,테크니션,날쌘돌이","Steel Body,Prefer sliding tackle (AI),Celebrity","Cứng cỏi,Xoạc bóng (AI),Ngôi sao được yêu thích","不易受伤,铲断高手 (AI),明星球员","강철몸,슬라이딩 태클 선호 (AI),인기인"
"91135455",69,78,75,80,73,72,67,69,73,80,81,73,79,73,83,81,82,80,73,83,76,82,81,80,83,80,77,84,10,11,9,13,9,79,"Good","Cao","高","Good","상","ดี","Maicon","Maicon","badged y2091","xi","world-league","80","rwb-80,rb-79",5,"Brazil","WORLD BEST","26.7.1981(35)","184","77","3","5","3","2","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Cannon Shooter,Technician,Fast runner","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Đại pháo,Vũ công,Tia chớp","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,传中高手,远射高手,控球大师,飞翼","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Long Throw In,Diver,Short tempered,Prefer long shot (AI)","Ném biên xa,Ăn vạ,Tranh cãi trọng tài,Sút xa (AI)","大力手抛球,假摔,与裁判争论,重炮手 (AI)","장거리 드로잉,다이버,다혈질,중거리 슛 선호 (AI)"
"91139869",68,78,78,81,76,84,68,60,77,71,73,78,78,50,74,65,68,84,89,80,80,77,62,87,55,53,32,69,8,5,12,11,10,78,"Good","Cao","高","Good","상","ดี","Wesley Sneijder","W. Sneijder","badged y2091","xi","world-league","79","cam-79,cm-79,lm-78,rm-78",5,"Holland","WORLD BEST","9.6.1984(32)","170","67","5","5","2","2","Perfect Midfielder,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,任意球大师,传中高手,远射高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,테크니션","Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","善于长传 (AI),重炮手 (AI),组织型球员 (AI)","긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)"
"91140601",42,58,46,34,39,47,58,89,81,70,65,53,76,87,78,82,78,70,57,42,64,48,79,58,89,81,82,84,10,12,15,7,17,84,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Nemanja Vidic","N. Vidic","badged y2091","xi","world-league","81","cb-81,cdm-74",5,"Serbia","WORLD BEST","21.10.1981(34)","189","84","3","5","1","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩"
"91146530",60,85,74,82,65,75,66,72,78,82,83,78,86,70,82,75,67,78,79,81,80,81,80,74,83,81,84,79,11,12,8,13,9,85,"Good","Cao","高","Good","상","ดี","Dani Alves","D. Alves","badged y2091","xi","world-league","81","rwb-81,rb-81,rm-79",5,"Brazil","WORLD BEST","6.5.1983(33)","171","64","3","5","3","1","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,任意球大师,传中高手,远射高手,控球大师,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,날쌘돌이","Diver,Short tempered","Ăn vạ,Tranh cãi trọng tài","假摔,与裁判争论","다이버,다혈질"
"91152729",50,49,45,42,53,45,64,79,51,69,66,59,77,76,73,77,74,79,75,78,72,62,80,71,84,81,82,72,10,11,13,8,14,80,"Good","Cao","高","Good","상","ดี","Pique ","P. ","badged y2091","xi","world-league","79","cb-79,rb-77,cdm-77",5,"Spain","WORLD BEST","2.2.1987(29)","193","81","3","5","3","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Prefer long pass (AI),Strong Header","Chuyền dài (AI),Đánh đầu mạnh","善于长传 (AI),强力头球","긴 패스 선호 (AI),강력한 헤딩"
"91155862",57,66,67,48,42,57,46,81,76,77,76,73,81,80,80,77,82,74,63,73,77,69,78,66,86,83,82,80,11,8,9,11,8,88,"Good","Cao","高","Good","상","ดี","Sergio Ramos","S. Ramos","badged y2091","xi","world-league","79","rb-79,rwb-78,cb-80",5,"Spain","WORLD BEST","30.3.1986(30)","183","73","3","5","3","2","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽,공중의 지배자","Steel Body,Leadership,Impressive Skill,Strong Header","Cứng cỏi,Lãnh đạo,Tinh tế,Đánh đầu mạnh","不易受伤,领导力,花式大师,强力头球","강철몸,리더쉽,화려한 개인기,강력한 헤딩"
"91156616",75,69,81,73,75,76,73,49,81,80,85,85,79,54,71,66,86,80,71,84,86,84,37,81,25,26,18,63,13,6,8,9,7,84,"Average","TB","中","Normal","보통","ดปานกลาง","Franck Ribery","F. Ribery","badged y2091","xi","world-league","81","lm-81,cam-80",5,"France","WORLD BEST","7.4.1983(33)","170","72","4","5","3","2","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Delivery cross,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,任意球大师,传中高手,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,택배 크로스,테크니션,날쌘돌이","Impressive Skill","Tinh tế","花式大师","화려한 개인기"
"91158023",90,75,78,78,81,80,71,63,86,79,86,86,89,66,74,70,85,83,71,78,90,90,22,82,22,25,19,47,5,9,12,6,11,92,"Good","Cao","高","Good","상","ดี","Lionel Messi","L. Messi","badged y2091","xi","world-league","85","cf-85",5,"Argentina","WORLD BEST","24.6.1987(29)","169","67","5","3","2","1","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Technician,Fast runner,Solver","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Vũ công,Tia chớp,Sát thủ","完美的进球机器,进球机器,杂耍高手,任意球大师,传中高手,远射高手,控球大师,飞翼,终结者","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,테크니션,날쌘돌이,해결사","Steel Body,Sharp curling shot,Impressive Skill","Cứng cỏi,Sút xoáy,Tinh tế","不易受伤,a搓射高手,花式大师","강철몸,예리한 감아차기,화려한 개인기"
"91164240",40,73,57,69,63,70,70,76,57,74,74,68,78,85,73,78,67,71,73,59,73,66,87,70,87,82,85,70,9,12,6,10,9,84,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Thiago Silva","T. Silva","badged y2091","xi","world-league","80","cb-80",5,"Brazil","WORLD BEST","22.9.1984(32)","183","79","3","5","3","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Two hearts","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Người không phổi","完美防守大将,重量级球员,清道夫,抢断高手,跑不死","완벽한 수비수,탱커,진공 청소기,통곡의 벽,두개의 심장","Leadership,Prefer long pass (AI),Prefer long shot (AI),Strong Header","Lãnh đạo,Chuyền dài (AI),Sút xa (AI),Đánh đầu mạnh","领导力,善于长传 (AI),重炮手 (AI),强力头球","리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI),강력한 헤딩"
