pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
88205362,205362,27,45,30,20,35,32,46,68,24,65,62,62,69,75,54,74,54,64,59,45,61,33,70,38,78,80,74,71,16,21,16,18,20,71,Average,TB,中,Normal,보통,ดปานกลาง,Matija Nastasic,M. Nastasic,badged y2088,2016,bundesliga,72,cb-72,2,Serbia,FC Schalke 04,28.3.1993 (24),188,83,5,3,1,3,Wall of Wail,Bức tường thép,抢断高手,통곡의 벽,"Glass Body,Prefer sliding tackle (AI)","Dễ chấn thương,Xoạc bóng (AI)","玻璃人,铲断高手 (AI)","유리몸,슬라이딩 태클 선호 (AI)",,
88205401,205401,69,75,74,66,66,65,72,63,67,78,77,83,68,43,64,72,83,69,56,70,78,80,34,69,38,38,43,42,13,14,16,17,14,79,Average,TB,中,Normal,보통,ดปานกลาง,Valeri Qazaishvili,V. Qazaishvili,badged y2088,2016,eredivisie,71,"cam-71,cm-65",4,Georgia,L. Warszawa,29.1.1993 (24),174,78,5,5,2,1,"Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션",,,,,,
88205402,205402,69,58,72,74,61,58,63,29,62,76,82,81,60,69,70,38,69,63,59,64,75,74,32,62,26,22,31,37,20,17,14,14,16,75,Average,TB,中,Normal,보통,ดปานกลาง,Jean-Paul Boetius,J. Boetius,badged y2088,2016,raiffeisen-super-league,69,"rw-69,cam-68",4,Holland,FC Basel,22.3.1994 (23),178,67,4,5,2,2,Acrobatic,Nghệ sĩ,杂耍高手,아크로바틱,"Diver,Glass Body,Impressive Skill","Ăn vạ,Dễ chấn thương,Tinh tế","假摔,玻璃人,花式大师","다이버,유리몸,화려한 개인기",,
88205407,205407,51,67,61,75,71,74,53,58,66,72,64,80,62,57,76,57,70,79,70,63,74,74,62,71,68,44,49,65,16,17,18,11,12,82,Low,Thấp,低,Low,하,ต่ำ,Daniele Baselli,D. Baselli,badged y2088,2016,serie-a,71,"cm-71,cdm-66",3,Italy,Torino,23.3.1992 (25),182,70,3,5,3,2,,,,,"Prefer long shot (AI),Play maker (AI)","Sút xa (AI),Kiến tạo (AI)","重炮手 (AI),组织型球员 (AI)","중거리 슛 선호 (AI),플레이 메이커 (AI)",,
88205408,205408,15,69,58,44,32,56,38,72,30,62,66,56,66,74,54,71,55,55,65,46,61,58,75,50,71,68,74,73,19,14,17,19,11,68,Average,TB,中,Normal,보통,ดปานกลาง,Santiago Gentiletti,S. Gentiletti,badged y2088,2016,serie-a,70,cb-70,2,Argentina,Genoa,9.1.1985 (32),184,79,5,2,1,2,,,,,Glass Body,Dễ chấn thương,玻璃人,유리몸,,
88205498,205498,53,64,71,59,62,72,75,54,65,72,72,76,71,53,76,57,65,80,74,67,75,68,69,76,67,63,59,73,19,12,18,13,19,78,Good,Cao,高,Good,상,ดี,Jorginho,Jorginho,badged y2088,2016,serie-a,72,cm-72,3,Italy,Napoli,20.12.1991 (26),180,65,3,5,2,2,,,,,Play maker (AI),Kiến tạo (AI),组织型球员 (AI),플레이 메이커 (AI),,
88205510,205510,63,71,68,70,69,66,61,61,72,86,83,73,75,72,84,57,73,71,66,70,71,66,51,69,47,40,31,70,20,13,12,13,19,68,Good,Cao,高,Good,상,ดี,Carlos Sanchez,C. Sanchez,badged y2088,2016,liga-bancomer-mx,72,"cam-70,rm-72",3,Uruguay,Monterrey,2.12.1984 (33),170,66,3,5,3,2,Fast runner,Tia chớp,飞翼,날쌘돌이,"Diver,Play maker (AI)","Ăn vạ,Kiến tạo (AI)","假摔,组织型球员 (AI)","다이버,플레이 메이커 (AI)",,
88205524,205524,50,71,64,64,37,71,45,57,61,64,68,67,72,70,84,60,62,69,66,77,67,69,67,64,69,65,61,69,20,12,11,16,20,70,Average,TB,中,Normal,보통,ดปานกลาง,Ruben Ferreira,Ruben Ferreira,badged y2088,2016,liga-portuguesa,68,rb-68,2,Portugal,Guimaraes,17.2.1990 (27),183,67,5,3,2,2,,,,,Prefer early cross (AI),Tạt bóng sớm (AI),斜传好手 (AI),斜传好手 (AI),,
88205525,205525,63,74,67,60,62,60,53,49,67,80,86,84,72,51,59,33,89,67,59,70,81,76,33,68,35,25,37,41,11,16,18,17,15,80,Average,TB,中,Normal,보통,ดปานกลาง,Bernard,Bernard,badged y2088,2016,rest-of-world,71,"rw-73,cam-71",4,Brazil,Shakhtar Donetsk,8.9.1992 (25),164,57,4,5,3,2,"Acrobatic,Fast runner","Nghệ sĩ,Tia chớp","杂耍高手,飞翼","아크로바틱,날쌘돌이",Impressive Skill,Tinh tế,花式大师,화려한 개인기,,
88205569,205569,49,68,80,60,46,77,61,50,57,63,63,66,64,56,69,59,76,74,78,83,76,65,64,79,64,57,55,60,17,17,15,20,20,81,Good,Cao,高,Good,상,ดี,James Ward-Prowse,J. Ward-Prowse,badged y2088,2016,barclays-premier-league,70,"cam-68,rm-69,cm-70",3,England,Southampton,1.11.1994 (23),173,66,3,5,2,2,Delivery cross,Tạt bóng,传中高手,택배 크로스,"Prefer early cross (AI),Prefer long pass (AI)","Tạt bóng sớm (AI),Chuyền dài (AI)","斜传好手 (AI),善于长传 (AI)","斜传好手 (AI),긴 패스 선호 (AI)",,
88205600,205600,47,76,60,61,68,53,61,69,51,70,66,63,66,81,71,73,58,66,65,61,69,67,78,56,82,79,82,70,20,15,19,20,17,78,Average,TB,中,Normal,보통,ดปานกลาง,Samuel Umtiti,S. Umtiti,badged y2088,2016,ligue-1,75,cb-75,2,France,FC Barcelona,14.11.1993 (24),181,75,5,3,3,3,Wall of Wail,Bức tường thép,抢断高手,통곡의 벽,Outside shooting,Sút má ngoài,外脚背射门,아웃사이드 슈팅,,
88205943,205943,55,77,45,67,65,23,51,70,35,65,64,55,63,67,64,68,64,63,65,42,60,52,72,43,71,74,71,70,12,16,15,18,19,72,Good,Cao,高,Good,상,ดี,Vlad Chiriches,V. Chiriches,badged y2088,2016,serie-a,69,"rb-65,cb-69",2,Romania,Napoli,14.11.1989 (28),184,75,3,5,2,2,,,,,Prefer long shot (AI),Sút xa (AI),重炮手 (AI),중거리 슛 선호 (AI),,
88205976,205976,61,69,65,71,63,56,56,75,74,74,70,66,73,63,65,63,64,66,59,60,71,70,20,66,24,18,23,35,13,19,14,14,11,75,Good,Cao,高,Good,상,ดี,Leo Baptistao,Leo Baptistao,badged y2088,2016,liga-bbva,69,st-69,3,Brazil,RCD Espanyol,26.8.1992 (25),181,71,3,5,2,2,,,,,,,,,,
88205988,205988,47,65,70,58,61,60,54,73,72,80,78,79,76,69,75,76,76,71,73,68,75,76,71,65,79,75,76,76,15,17,18,12,12,84,Average,TB,中,Normal,보통,ดปานกลาง,Luke Shaw,L. Shaw,badged y2088,2016,barclays-premier-league,74,rb-74,2,England,Manchester United,12.7.1995 (22),185,75,5,2,3,2,Acrobatic,Nghệ sĩ,杂耍高手,아크로바틱,"Glass Body,Prefer main feet","Dễ chấn thương,Tránh sai chân thuận","玻璃人,善用惯用脚","유리몸,주발 선호",,
88205995,205995,49,74,77,62,53,61,46,63,66,75,75,72,69,79,73,72,79,71,61,78,72,69,69,74,70,70,68,70,14,19,21,15,12,80,Low,Thấp,低,Low,하,ต่ำ,Jetro Willems,J. Willems,badged y2088,2016,eredivisie,71,rb-71,4,Holland,PSV,30.3.1994 (23),170,75,5,4,3,2,Delivery cross,Tạt bóng,传中高手,택배 크로스,"Prefer early cross (AI),Impressive Skill,Super long throw in","Tạt bóng sớm (AI),Tinh tế,Ném biên rất xa","斜传好手 (AI),花式大师,特大力手抛球","斜传好手 (AI),화려한 개인기,초장거리 드로잉",,
88206225,206225,68,72,65,68,60,60,58,48,67,79,76,73,69,72,74,65,67,69,63,77,74,71,58,73,55,49,51,62,21,12,19,13,12,76,Average,TB,中,Normal,보통,ดปานกลาง,Denis Cheryshev,D. Cheryshev,badged y2088,2016,liga-bbva,71,rm-71,3,Russia,Villarreal CF,26.12.1990 (27),179,74,5,3,3,1,,,,,,,,,,
88206273,206273,71,70,68,67,61,64,57,48,73,78,79,73,69,58,64,59,73,76,64,68,75,74,58,75,42,39,34,66,18,14,15,19,17,72,Average,TB,中,Normal,보통,ดปานกลาง,Oleg Shatov,O. Shatov,badged y2088,2016,sogaz-russian-football-championship,72,"rw-73,cam-73,rm-72",4,Russia,Zenit FC,29.7.1990 (27),173,73,4,5,3,2,,,,,,,,,,
88206413,206413,53,67,49,67,53,42,53,62,60,62,65,56,67,68,72,75,69,75,66,56,72,63,78,60,72,71,74,77,20,18,14,14,19,76,Average,TB,中,Normal,보통,ดปานกลาง,Taras Stepanenko,T. Stepanenko,badged y2088,2016,rest-of-world,72,cdm-72,2,Ukraine,Shakhtar Donetsk,8.8.1989 (28),181,76,5,3,1,3,,,,,,,,,,
88206511,206511,73,78,65,79,75,58,55,51,73,64,60,72,68,47,69,62,68,72,71,61,77,75,64,74,62,59,56,64,16,14,16,15,15,75,Average,TB,中,Normal,보통,ดปานกลาง,Maximilian Arnold,M. Arnold,badged y2088,2016,bundesliga,72,"cam-72,cm-72,cdm-66",3,Germany,VfL Wolfsburg,27.5.1994 (23),184,74,5,3,3,2,,,,,Prefer long shot (AI),Sút xa (AI),重炮手 (AI),중거리 슛 선호 (AI),,
88206545,206545,61,73,68,72,54,60,61,71,76,66,64,69,75,73,71,52,68,79,72,66,70,75,58,76,65,50,48,65,14,19,17,13,12,75,Average,TB,中,Normal,보통,ดปานกลาง,Manu Trigueros,Manu Trigueros,badged y2088,2016,liga-bbva,72,"cam-72,cm-72",3,Spain,Villarreal CF,17.10.1991 (26),178,70,4,5,2,2,,,,,,,,,,
88206655,206655,73,70,70,72,77,66,65,53,73,72,82,82,75,73,70,52,76,69,62,64,71,70,26,71,41,37,29,57,18,18,15,15,13,73,Low,Thấp,低,Low,하,ต่ำ,Eduardo Vargas,E. Vargas,badged y2088,2016,bundesliga,71,"st-69,cf-71,rm-70",4,Chile,1899 Hoffenheim,20.11.1989 (28),176,76,4,5,2,2,Acrobatic,Nghệ sĩ,杂耍高手,아크로바틱,"Prefer individual play (AI),Impressive Skill","Cá nhân (AI),Tinh tế","独狼 (AI),花式大师","개인 플레이 선호 (AI),화려한 개인기",,
88207410,207410,55,70,70,68,73,66,55,39,63,65,80,69,64,57,63,59,67,76,69,72,77,80,43,81,63,49,43,67,14,10,11,12,12,75,Average,TB,中,Normal,보통,ดปานกลาง,Mateo Kovacic,M. Kovacic,badged y2088,2016,liga-bbva,70,cm-70,4,Croatia,Real Madrid,6.5.1994 (23),178,77,4,5,2,2,,,,,"Impressive Skill,Prefer long shot (AI),Play maker (AI)","Tinh tế,Sút xa (AI),Kiến tạo (AI)","花式大师,重炮手 (AI),组织型球员 (AI)","화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI)",,
88207441,207441,67,62,73,70,77,68,61,61,76,67,71,72,72,68,64,59,78,76,53,62,76,75,33,67,38,32,26,63,19,19,13,17,13,80,Average,TB,中,Normal,보통,ดปานกลาง,Luciano Vietto,L. Vietto,badged y2088,2016,liga-bbva,69,st-69,4,Argentina,Sevilla FC,5.12.1993 (24),173,70,3,5,3,1,,,,,,,,,,
88207471,207471,77,70,75,81,71,58,60,77,78,63,61,69,88,60,77,79,45,71,65,61,78,72,49,79,42,35,31,70,19,20,18,12,14,74,Average,TB,中,Normal,보통,ดปานกลาง,Franco Vazquez,F. Vazquez,badged y2088,2016,serie-a,75,"st-75,rw-73,cam-75,cm-72",3,Italy,Sevilla FC,22.2.1989 (28),186,82,5,3,2,3,Solver,Sát thủ,终结者,해결사,"Impressive Skill,Prefer long shot (AI)","Tinh tế,Sút xa (AI)","花式大师,重炮手 (AI)","화려한 개인기,중거리 슛 선호 (AI)",,
88207566,207566,43,59,58,61,62,46,61,64,59,59,55,60,69,69,84,83,55,73,74,63,72,73,82,71,78,67,75,74,11,11,10,19,19,80,Average,TB,中,Normal,보통,ดปานกลาง,William Carvalho,William Carvalho,badged y2088,2016,liga-portuguesa,75,cdm-75,3,Portugal,Sporting CP,7.4.1992 (25),187,83,4,5,2,3,Tanker,Chiến binh,重量级球员,탱커,"Sharp curling shot,Prefer long pass (AI),Play maker (AI)","Sút xoáy,Chuyền dài (AI),Kiến tạo (AI)","a搓射高手,善于长传 (AI),组织型球员 (AI)","예리한 감아차기,긴 패스 선호 (AI),플레이 메이커 (AI)",,
88207664,207664,83,74,67,67,77,52,68,68,84,82,75,78,74,69,63,73,70,70,44,55,72,73,38,56,16,17,14,61,17,17,13,13,10,75,Good,Cao,高,Good,상,ดี,Carlos Bacca,C. Bacca,badged y2088,2016,serie-a,76,st-76,3,Colombia,Milan,8.9.1986 (31),181,77,2,5,2,1,"Acrobatic,Solver","Nghệ sĩ,Sát thủ","杂耍高手,终结者","아크로바틱,해결사","Steel Body,Prefer main feet,Outside shooting","Cứng cỏi,Tránh sai chân thuận,Sút má ngoài","不易受伤,善用惯用脚,外脚背射门","강철몸,주발 선호,아웃사이드 슈팅",,
88207865,207865,30,53,43,36,33,34,32,72,46,72,68,62,75,79,66,64,66,75,65,63,70,64,75,51,77,82,80,73,11,11,17,18,15,82,Average,TB,中,Normal,보통,ดปานกลาง,Marquinhos,Marquinhos,badged y2088,2016,ligue-1,75,"rb-73,cb-75",2,Brazil,Paris SG,14.5.1994 (23),183,75,3,5,2,2,Wall of Wail,Bức tường thép,抢断高手,통곡의 벽,Long Throw In,Ném biên xa,大力手抛球,장거리 드로잉,,
88208004,208004,48,57,42,34,33,34,40,70,51,67,52,64,74,72,67,70,57,75,62,67,65,56,66,67,79,76,74,68,12,15,11,16,14,74,Average,TB,中,Normal,보통,ดปานกลาง,Joel Veltman,J. Veltman,badged y2088,2016,eredivisie,72,"rb-70,cb-72",2,Holland,Ajax,15.1.1992 (25),182,73,4,5,2,3,,,,,Prefer early cross (AI),Tạt bóng sớm (AI),斜传好手 (AI),斜传好手 (AI),,
88208128,208128,69,81,74,76,73,79,71,48,67,70,65,67,71,52,60,53,67,84,70,82,75,73,33,73,40,44,27,49,14,19,16,15,11,80,Average,TB,中,Normal,보통,ดปานกลาง,Hakan Calhanoglu,H. Calhanoglu,badged y2088,2016,bundesliga,73,"cam-73,rm-72,cm-69",4,Turkey,Bayer Leverkusen,8.2.1994 (23),178,76,5,5,2,2,"Freekick Specialist,Delivery cross","Chuyên gia đá phạt,Tạt bóng","任意球大师,传中高手","프리킥 스페셜리스트,택배 크로스","Impressive Skill,Prefer long shot (AI)","Tinh tế,Sút xa (AI)","花式大师,重炮手 (AI)","화려한 개인기,중거리 슛 선호 (AI)",,
88208230,208230,62,71,67,72,56,69,63,76,58,60,61,59,68,72,71,84,57,72,71,62,70,70,77,63,75,68,68,78,16,16,13,17,12,70,Average,TB,中,Normal,보통,ดปานกลาง,Andreas Samaris,A. Samaris,badged y2088,2016,liga-portuguesa,72,cdm-72,3,Greece,SL Benfica,13.6.1989 (28),189,80,3,5,2,3,Tanker,Chiến binh,重量级球员,탱커,,,,,,
88208330,208330,71,56,68,67,71,65,65,57,69,69,71,73,60,66,68,64,49,73,67,61,65,71,26,68,26,27,22,37,20,15,16,12,17,79,Low,Thấp,低,Low,하,ต่ำ,Adnan Januzaj,A. Januzaj,badged y2088,2016,barclays-premier-league,67,"cam-68,rm-67",4,Belgium,Sunderland,5.2.1995 (22),182,75,5,4,2,1,,,,,"Diver,Impressive Skill","Ăn vạ,Tinh tế","假摔,花式大师","다이버,화려한 개인기",,
88208334,208334,53,63,61,60,45,58,54,69,59,73,72,66,72,56,83,68,63,70,65,76,73,71,77,58,78,76,74,63,14,15,15,19,17,72,Low,Thấp,低,Low,하,ต่ำ,Jonas Hector,J. Hector,badged y2088,2016,bundesliga,75,"cdm-72,rb-75",3,Germany,1. FC Koln,27.5.1990 (27),185,75,5,3,2,2,,,,,Prefer main feet,Tránh sai chân thuận,善用惯用脚,주발 선호,,
88208339,208339,69,75,61,69,70,38,66,69,66,70,84,68,67,65,74,71,63,63,36,54,71,68,35,61,28,25,24,53,21,11,17,13,15,77,Low,Thấp,低,Low,하,ต่ำ,Oumar Niasse,O. Niasse,badged y2088,2016,barclays-premier-league,69,st-69,2,Senegal,Everton,18.4.1990 (27),182,82,3,5,2,2,,,,,,,,,,
88208418,208418,70,82,80,70,67,77,77,56,74,79,74,96,84,77,70,62,69,70,55,66,75,80,23,69,42,44,28,70,14,16,14,15,15,83,Average,TB,中,Normal,보통,ดปานกลาง,Yannick Ferreira Carrasco,Y. Carrasco,badged y2088,2016,liga-bbva,73,rm-73,4,Belgium,Atletico Madrid,4.9.1993 (24),180,66,4,5,3,2,"Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션",Prefer long shot (AI),Sút xa (AI),重炮手 (AI),중거리 슛 선호 (AI),,
88208574,208574,60,71,75,64,61,60,61,46,65,86,81,68,76,63,64,66,65,71,56,79,76,73,35,63,41,39,30,58,18,19,17,18,17,79,Average,TB,中,Normal,보통,ดปานกลาง,Filip Kostic,F. Kostic,badged y2088,2016,bundesliga,71,rm-71,4,Serbia,Hamburger SV,1.11.1992 (25),184,82,5,2,3,2,"Delivery cross,Fast runner","Tạt bóng,Tia chớp","传中高手,飞翼","택배 크로스,날쌘돌이","Prefer main feet,Impressive Skill,Prefer long shot (AI)","Tránh sai chân thuận,Tinh tế,Sút xa (AI)","善用惯用脚,花式大师,重炮手 (AI)","주발 선호,화려한 개인기,중거리 슛 선호 (AI)",,
88208670,208670,71,76,82,68,67,77,74,49,68,71,72,67,70,46,72,57,65,71,73,74,74,71,59,79,51,32,45,57,16,12,16,19,13,81,Average,TB,中,Normal,보통,ดปานกลาง,Hakim Ziyech,H. Ziyech,badged y2088,2016,eredivisie,72,"rw-71,cam-72",3,Morocco,Ajax,19.3.1993 (24),180,70,5,2,3,1,,,,,"Impressive Skill,Prefer long shot (AI),Play maker (AI),Outside shooting","Tinh tế,Sút xa (AI),Kiến tạo (AI),Sút má ngoài","花式大师,重炮手 (AI),组织型球员 (AI),外脚背射门","화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI),아웃사이드 슈팅",,
88208722,208722,77,71,76,70,71,53,65,54,68,89,94,82,67,55,70,72,72,75,75,74,79,82,23,70,41,39,32,59,15,15,20,19,12,77,Good,Cao,高,Good,상,ดี,Sadio Mane,S. Mane,badged y2088,2016,barclays-premier-league,77,"st-73,cam-75,rm-77",4,Senegal,Liverpool,10.4.1992 (25),175,75,3,5,3,2,"Acrobatic,Technician,Fast runner","Nghệ sĩ,Vũ công,Tia chớp","杂耍高手,控球大师,飞翼","아크로바틱,테크니션,날쌘돌이","Diver,Prefer individual play (AI),Impressive Skill","Ăn vạ,Cá nhân (AI),Tinh tế","假摔,独狼 (AI),花式大师","다이버,개인 플레이 선호 (AI),화려한 개인기",,
88208777,208777,73,51,67,64,52,58,60,54,71,63,63,81,72,60,59,45,72,69,65,58,74,82,67,82,69,61,38,53,12,12,19,13,11,80,Average,TB,中,Normal,보통,ดปานกลาง,Oliver Torres,Oliver Torres,badged y2088,2016,liga-bbva,71,"rm-70,cm-71",4,Spain,FC Porto,10.11.1994 (23),175,63,4,5,2,2,"Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션",Impressive Skill,Tinh tế,花式大师,화려한 개인기,,
88208808,208808,76,76,65,78,67,68,65,53,76,79,79,79,73,73,79,58,71,68,60,64,77,75,22,73,25,25,28,55,15,18,11,18,12,76,Average,TB,中,Normal,보통,ดปานกลาง,Quincy Promes,Q. Promes,badged y2088,2016,sogaz-russian-football-championship,73,"st-72,rm-73",4,Holland,Spartak Moskva,4.1.1992 (25),174,70,4,5,3,1,Acrobatic,Nghệ sĩ,杂耍高手,아크로바틱,"Prefer individual play (AI),Impressive Skill,Prefer long shot (AI)","Cá nhân (AI),Tinh tế,Sút xa (AI)","独狼 (AI),花式大师,重炮手 (AI)","개인 플레이 선호 (AI),화려한 개인기,중거리 슛 선호 (AI)",,
88208830,208830,88,83,63,68,75,47,73,59,91,89,91,82,81,69,89,66,83,68,53,60,81,79,51,74,56,50,49,89,20,19,12,16,20,80,Good,Cao,高,Good,상,ดี,Jamie Vardy,J. Vardy,badged y2088,2016,barclays-premier-league,80,"st-80,rw-79,rm-78",3,England,Leicester City,11.1.1987 (30),178,76,3,5,3,3,"Acrobatic,Two hearts,Technician,Fast runner","Nghệ sĩ,Người không phổi,Vũ công,Tia chớp","杂耍高手,跑不死,控球大师,飞翼","아크로바틱,두개의 심장,테크니션,날쌘돌이",Diver,Ăn vạ,假摔,다이버,,
88209297,209297,65,62,62,65,59,55,60,51,63,76,73,76,74,76,79,43,79,73,68,62,76,72,63,69,68,63,68,67,11,18,17,17,14,78,Low,Thấp,低,Low,하,ต่ำ,Fred,Fred,badged y2088,2016,rest-of-world,70,"cam-70,cm-70,cdm-68",3,Brazil,Shakhtar Donetsk,5.3.1993 (24),169,64,5,4,3,3,Two hearts,Người không phổi,跑不死,두개의 심장,Play maker (AI),Kiến tạo (AI),组织型球员 (AI),플레이 메이커 (AI),,
88209331,209331,78,70,58,60,59,56,60,51,72,85,88,82,78,61,75,54,73,71,64,68,80,84,56,67,38,35,36,60,19,19,14,19,16,78,Good,Cao,高,Good,상,ดี,Mohamed Salah,M. Salah,badged y2088,2016,serie-a,77,rw-77,4,Egypt,Roma,15.6.1992 (25),175,72,5,4,3,2,"Acrobatic,Technician,Fast runner","Nghệ sĩ,Vũ công,Tia chớp","杂耍高手,控球大师,飞翼","아크로바틱,테크니션,날쌘돌이",,,,,,
88209499,209499,68,68,68,44,24,48,75,75,68,70,79,69,75,67,73,75,64,75,70,77,81,75,81,71,81,77,68,79,18,17,11,13,13,80,Average,TB,中,Normal,보통,ดปานกลาง,Fabinho,Fabinho,badged y2088,2016,ligue-1,76,"cdm-76,rb-76",3,Brazil,AS Monaco,23.10.1993 (24),188,78,2,5,2,2,Vacuum Cleaner,Máy quét,清道夫,진공 청소기,Steel Body,Cứng cỏi,不易受伤,강철몸,,
88209620,209620,48,53,60,49,37,23,42,61,52,81,76,73,68,71,70,67,71,65,66,72,73,67,69,50,70,74,70,65,17,16,11,15,16,79,Low,Thấp,低,Low,하,ต่ำ,Abdul Rahman Baba,A. Baba,badged y2088,2016,barclays-premier-league,71,"rm-66,rb-71",3,Ghana,FC Schalke 04,2.7.1994 (23),179,70,5,3,3,2,,,,,,,,,,
88209997,209997,20,44,24,33,25,26,39,66,35,67,54,49,76,73,62,71,50,69,58,51,64,57,76,62,72,74,71,66,18,15,20,16,17,81,Average,TB,中,Normal,보통,ดปานกลาง,Kevin Wimmer,K. Wimmer,badged y2088,2016,barclays-premier-league,71,cb-71,2,Austria,Tottenham Hotspur,15.11.1992 (25),187,85,5,3,2,2,,,,,,,,,,
88210047,210047,54,70,64,58,49,64,64,72,57,60,59,60,61,78,67,70,66,63,69,63,69,62,70,69,74,76,66,65,13,14,16,20,15,74,Average,TB,中,Normal,보통,ดปานกลาง,Fabian Schar,F. Schar,badged y2088,2016,bundesliga,69,cb-69,2,Switzerland,1899 Hoffenheim,20.12.1991 (26),186,84,4,5,3,3,,,,,,,,,,
88210126,210126,66,59,77,71,66,78,64,31,60,68,64,84,67,56,63,45,68,78,81,74,76,73,39,71,19,30,23,30,20,15,17,15,12,72,Average,TB,中,Normal,보통,ดปานกลาง,Hiroshi Kiyotake,H. Kiyotake,badged y2088,2016,bundesliga,71,"st-62,cam-71,rm-70",3,Japan,Sevilla FC,12.11.1989 (28),172,66,4,5,2,2,"Acrobatic,Freekick Specialist","Nghệ sĩ,Chuyên gia đá phạt","杂耍高手,任意球大师","아크로바틱,프리킥 스페셜리스트",,,,,,
88210282,210282,44,81,67,69,67,56,50,53,58,82,80,80,71,56,77,62,71,72,62,74,76,79,71,61,77,65,69,65,12,16,19,12,13,69,Average,TB,中,Normal,보통,ดปานกลาง,Bruno Peres,Bruno Peres,badged y2088,2016,serie-a,73,rwb-73,3,Brazil,Roma,1.3.1990 (27),178,72,3,5,3,2,Technician,Vũ công,控球大师,테크니션,,,,,,
88210513,210513,65,71,75,69,61,71,67,39,59,68,71,77,65,59,55,34,88,77,73,70,74,76,36,77,26,33,22,49,19,21,15,17,12,75,Low,Thấp,低,Low,하,ต่ำ,Juan Fernando Quintero,J. Quintero,badged y2088,2016,ligue-1,72,cam-72,4,Colombia,FC Porto,18.1.1993 (24),169,64,5,2,2,1,,,,,"Prefer main feet,Impressive Skill,Play maker (AI)","Tránh sai chân thuận,Tinh tế,Kiến tạo (AI)","善用惯用脚,花式大师,组织型球员 (AI)","주발 선호,화려한 개인기,플레이 메이커 (AI)",,
88210679,210679,26,56,38,30,38,31,48,73,34,62,66,50,72,81,64,73,55,68,51,39,60,59,73,53,73,70,75,67,19,13,16,12,17,75,Average,TB,中,Normal,보통,ดปานกลาง,Paulo Oliveira,Paulo Oliveira,badged y2088,2016,liga-portuguesa,71,cb-71,2,Portugal,Sporting CP,1.1.1992 (25),187,82,2,5,2,3,,,,,Prefer sliding tackle (AI),Xoạc bóng (AI),铲断高手 (AI),슬라이딩 태클 선호 (AI),,
88210864,210864,48,63,40,44,43,34,42,62,61,73,74,73,72,65,79,63,59,70,63,69,63,61,73,52,72,74,69,71,17,11,19,16,14,76,Average,TB,中,Normal,보통,ดปานกลาง,Elseid Hysaj,E. Hysaj,badged y2088,2016,serie-a,71,rb-71,2,Albania,Napoli,2.2.1994 (23),182,70,4,5,2,2,,,,,,,,,,
88210897,210897,52,72,32,39,40,29,33,67,52,72,70,64,69,79,68,75,62,56,57,46,63,65,68,45,73,74,71,68,14,19,21,12,12,78,Average,TB,中,Normal,보통,ดปานกลาง,Chancel Mbemba,C. Mbemba,badged y2088,2016,barclays-premier-league,70,cb-70,2,DR Congo,Newcastle United,8.8.1994 (23),182,82,3,5,3,2,,,,,Prefer sliding tackle (AI),Xoạc bóng (AI),铲断高手 (AI),슬라이딩 태클 선호 (AI),,
88210935,210935,72,72,69,75,66,70,80,55,71,79,80,79,68,61,73,54,65,70,60,64,78,79,27,66,30,33,17,79,10,11,10,11,10,77,Average,TB,中,Normal,보통,ดปานกลาง,Domenico Berardi,D. Berardi,badged y2088,2016,serie-a,73,rw-73,3,Italy,Sassuolo,1.8.1994 (23),183,72,5,3,3,2,,,,,,,,,,
