pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
"23191541","191541",46,69,72,62,44,44,53,66,81,78,76,81,83,79,90,61,72,83,80,78,81,86,82,73,76,79,83,68,24,25,24,22,20,5,"0","0","0","0","0","0","Atsuto Uchida","A. Uchida","badged y2023","2016","",80,"rwb-81,rb-80",2,"Japan","FC Schalke 04","27.3.1988 (29)","176","70","2","5","3","2","Acrobatic,Vacuum Cleaner,Technician","Nghệ sĩ,Máy quét,Vũ công","杂耍高手,清道夫,控球大师","아크로바틱,진공 청소기,테크니션","Long Throw In","Ném biên xa","大力手抛球","장거리 드로잉","",""
"23191814","191814",68,78,59,66,31,78,65,83,63,62,77,85,77,89,86,85,71,76,71,79,82,64,62,69,80,79,80,82,25,29,32,27,32,5,"0","0","0","0","0","0","Lee Jae Sung","Lee Jae Sung","badged y2023","2016","",78,"rb-76,cb-78",2,"Korea Republic","Ulsan Hyundai","5.7.1988 (29)","187","75","3","5","1","3","Tanker,Acrobatic,Wall of Wail,Freekick Specialist,Dominator of the air","Chiến binh,Nghệ sĩ,Bức tường thép,Chuyên gia đá phạt,Chuyên gia không chiến","重量级球员,杂耍高手,抢断高手,任意球大师,高空制空权","탱커,아크로바틱,통곡의 벽,프리킥 스페셜리스트,공중의 지배자","","","","","",""
"23191871","191871",63,82,79,79,77,87,73,75,71,85,79,85,80,90,80,84,88,79,85,82,82,79,77,78,74,69,74,81,25,30,22,28,32,5,"0","0","0","0","0","0","Lee Yong Rae","Lee Yong Rae","badged y2023","2016","",79,"cm-79,cdm-78",3,"Korea Republic","Suwon Samsung","17.4.1986 (31)","175","71","5","3","2","2","Perfect Midfielder,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Maestro,Technician,Fast runner","Nhạc trưởng,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Bậc thầy,Vũ công,Tia chớp","完美的中场大师,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,节奏大师,控球大师,飞翼","완벽한 미드필더,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,마에스트로,테크니션,날쌘돌이","","","","","",""
"23191953","191953",61,69,48,71,52,53,56,79,43,79,90,69,65,86,87,80,69,60,53,60,62,55,83,65,76,81,84,81,34,28,33,28,30,5,"0","0","0","0","0","0","Bang Dae Jong","Bang Dae Jong","badged y2023","2016","",78,"cb-78",2,"Korea Republic","Jeonnam Dragons","28.1.1985 (32)","184","80","3","5","1","3","Fast runner","Tia chớp","飞翼","날쌘돌이","","","","","",""
"23192119","192119",16,35,21,19,15,14,28,16,16,49,49,61,73,64,39,64,43,32,31,16,26,17,17,41,20,18,14,24,89,85,77,87,91,5,"0","0","0","0","0","0","Thibaut Courtois","T. Courtois","badged y2023","2016","",85,"gk-85",1,"Belgium","Chelsea","11.5.1992 (25)","199","91","5","3","2","2","","","","","GK Long Throw","Thủ môn ném xa","GK 大力手抛球","GK 멀리 던지기","",""
"23192565","192565",81,69,77,78,71,70,71,41,85,73,83,86,79,74,92,61,74,83,72,70,84,90,51,83,38,35,40,57,28,28,23,28,23,5,"0","0","0","0","0","0","Yunus Malli","Y. Malli","badged y2023","2016","",82,"cf-81,cam-82,cm-78",3,"Turkey","1. FSV Mainz 05","24.2.1992 (25)","179","72","4","5","2","2","Perfect Midfielder,Goal Getter,Acrobatic,Maestro,Technician","Nhạc trưởng,Xạ thủ,Nghệ sĩ,Bậc thầy,Vũ công","完美的中场大师,进球机器,杂耍高手,节奏大师,控球大师","완벽한 미드필더,골게터,아크로바틱,마에스트로,테크니션","Steel Body,Prefer individual play (AI),Sharp curling shot,Play maker (AI)","Cứng cỏi,Cá nhân (AI),Sút xoáy,Kiến tạo (AI)","不易受伤,独狼 (AI),搓射高手,组织型球员 (AI)","강철몸,개인 플레이 선호 (AI),예리한 감아차기,플레이 메이커 (AI)","",""
"23192575","192575",68,88,70,82,78,62,70,77,69,88,83,84,87,87,90,80,85,83,82,77,81,86,79,73,86,87,80,88,18,25,22,27,24,5,"0","0","0","0","0","0","Emmanuel Badu","E. Badu","badged y2023","2016","",81,"cm-81,cdm-82",3,"Ghana","Udinese","2.12.1990 (27)","173","71","3","5","3","3","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Cannon Shooter,Two hearts,Technician,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Đại pháo,Người không phổi,Vũ công,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,远射高手,跑不死,控球大师,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,캐논 슈터,두개의 심장,테크니션,날쌘돌이","","","","","",""
"23192608","192608",77,61,77,83,58,70,75,73,77,83,81,82,85,71,82,68,84,82,74,86,86,85,74,80,80,82,79,83,33,27,28,33,28,5,"0","0","0","0","0","0","Maxime Barthelme","M. Barthelme","badged y2023","2016","",82,"rm-82,rb-81",3,"France","FC Lorient","8.9.1988 (29)","176","73","5","3","2","3","Perfect Striker,Acrobatic,Wall of Wail,Delivery cross,Technician,Fast runner,Solver","Cây săn bàn,Nghệ sĩ,Bức tường thép,Tạt bóng,Vũ công,Tia chớp,Sát thủ","完美的进球机器,杂耍高手,抢断高手,传中高手,控球大师,飞翼,终结者","완벽한 공격수,아크로바틱,통곡의 벽,택배 크로스,테크니션,날쌘돌이,해결사","Prefer early cross (AI)","Tạt bóng sớm (AI)","斜传好手 (AI)","斜传好手 (AI)","",""
"23192615","192615",64,74,47,62,56,48,72,90,55,70,67,48,82,81,76,86,45,83,81,41,77,63,82,71,82,84,87,79,28,26,21,24,22,5,"0","0","0","0","0","0","Marko Basa","M. Basa","badged y2023","2016","",83,"cb-83",2,"Montenegro","LOSC Lille","29.12.1982 (35)","190","86","3","5","1","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Long Throw In,Prefer long pass (AI),Strong Header","Ném biên xa,Chuyền dài (AI),Đánh đầu mạnh","大力手抛球,善于长传 (AI),强力头球","장거리 드로잉,긴 패스 선호 (AI),강력한 헤딩","",""
"23192620","192620",46,79,74,71,51,79,67,86,48,67,54,49,86,65,58,87,54,78,79,71,72,55,87,69,84,84,86,83,16,22,23,24,17,5,"0","0","0","0","0","0","Holger Badstuber","H. Badstuber","badged y2023","2016","",83,"rb-77,cb-83",2,"Germany","Bayern Munchen","13.3.1989 (28)","190","84","5","3","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Freekick Specialist,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia đá phạt,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,任意球大师,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,프리킥 스페셜리스트,공중의 지배자","Glass Body,Prefer long pass (AI)","Dễ chấn thương,Chuyền dài (AI)","玻璃人,善于长传 (AI)","유리몸,긴 패스 선호 (AI)","",""
"23192673","192673",51,73,65,70,58,62,60,84,63,79,61,68,83,90,83,88,69,84,77,70,80,72,84,66,80,79,78,81,31,33,28,25,19,5,"0","0","0","0","0","0","Mustapha Diallo","M. Diallo","badged y2023","2016","",80,"cm-76,cdm-80",2,"Senegal","Guingamp","14.5.1986 (31)","190","75","3","5","1","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","","","","","",""
"23192728","192728",82,80,62,75,74,61,85,79,80,82,82,85,85,88,77,74,73,77,63,77,78,82,42,65,38,36,28,78,29,26,21,25,30,5,"0","0","0","0","0","0","Moritz Hartmann","M. Hartmann","badged y2023","2016","",79,"st-80,rw-79",2,"Germany","FC Ingolstadt 04","20.6.1986 (31)","183","77","4","5","2","2","Perfect Striker,Goal Getter,Acrobatic,Technician,Fast runner,Solver","Cây săn bàn,Xạ thủ,Nghệ sĩ,Vũ công,Tia chớp,Sát thủ","完美的进球机器,进球机器,杂耍高手,控球大师,飞翼,终结者","완벽한 공격수,골게터,아크로바틱,테크니션,날쌘돌이,해결사","","","","","",""
"23192789","192789",57,73,80,62,66,64,63,67,65,85,77,79,79,76,83,79,85,78,81,84,78,67,79,68,84,81,76,85,28,23,32,21,24,5,"0","0","0","0","0","0","Mario Gaspar","Mario Gaspar","badged y2023","2016","",80,"rb-80",2,"Spain","Villarreal CF","24.11.1990 (27)","182","74","3","5","3","2","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng","完美防守大将,杂耍高手,清道夫,抢断高手,传中高手","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스","","","","","",""
"23192823","192823",57,63,76,59,53,71,61,74,78,86,82,86,79,62,78,66,85,76,73,84,77,68,80,67,81,83,76,84,30,28,20,32,30,5,"0","0","0","0","0","0","Archimede Morleo","A. Morleo","badged y2023","2016","",80,"rm-75,rb-80",2,"Italy","Bologna","26.9.1983 (34)","172","68","5","2","3","2","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,날쌘돌이","","","","","",""
"23193080","193080",16,31,22,15,16,21,39,22,15,51,48,53,71,62,26,68,41,31,32,19,31,16,30,50,22,16,16,37,90,85,86,91,82,5,"0","0","0","0","0","0","De Gea","De Gea","badged y2023","2016","",85,"gk-85",1,"Spain","Manchester United","7.11.1990 (27)","193","82","3","5","2","2","","","","","GK Swift punching","Đấm bóng","GK 敏捷的拳击球","GK 날렵한 펀칭","",""
"23193105","193105",21,26,18,16,18,18,26,16,19,49,50,50,70,55,48,68,54,39,32,22,23,15,24,33,20,15,21,27,82,81,79,86,75,5,"0","0","0","0","0","0","Alphonse Areola","A. Areola","badged y2023","2016","",79,"gk-79",1,"France","Paris SG","27.2.1993 (24)","191","91","3","5","2","2","","","","","","","","","",""
"23193116","193116",59,86,68,66,72,66,70,80,63,74,71,76,82,81,91,80,69,84,82,69,81,74,84,80,90,85,82,87,25,19,22,30,25,5,"0","0","0","0","0","0","Maxime Gonalons","M. Gonalons","badged y2023","2016","",84,"cdm-84,cb-83",2,"France","Olympique Lyon","10.3.1989 (28)","187","76","4","5","2","3","Vacuum Cleaner,Wall of Wail","Máy quét,Bức tường thép","清道夫,抢断高手","진공 청소기,통곡의 벽","Steel Body","Cứng cỏi","不易受伤","강철몸","",""
"23193301","193301",90,84,75,80,87,71,78,74,90,85,89,87,83,79,77,79,83,81,69,65,88,90,45,76,38,36,32,70,14,17,18,23,17,5,"0","0","0","0","0","0","Alexandre Lacazette","A. Lacazette","badged y2023","2016","",85,"st-85",4,"France","Olympique Lyon","28.5.1991 (26)","175","73","3","5","3","3","Perfect Striker,Goal Getter,Acrobatic,Cannon Shooter,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Đại pháo,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,远射高手,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,캐논 슈터,테크니션,날쌘돌이","Diver,Impressive Skill","Ăn vạ,Tinh tế","假摔,花式大师","다이버,화려한 개인기","",""
"23193311","193311",54,86,71,73,65,68,60,70,76,75,78,84,83,73,88,71,84,80,84,76,80,82,86,78,79,75,76,88,23,21,23,28,25,5,"0","0","0","0","0","0","Philipp Bargfrede","P. Bargfrede","badged y2023","2016","",81,"cdm-81",2,"Germany","Werder Bremen","3.3.1989 (28)","174","71","3","5","2","2","Acrobatic,Vacuum Cleaner,Cannon Shooter,Technician","Nghệ sĩ,Máy quét,Đại pháo,Vũ công","杂耍高手,清道夫,远射高手,控球大师","아크로바틱,진공 청소기,캐논 슈터,테크니션","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23193747","193747",73,84,91,86,62,80,69,66,82,76,84,86,91,65,84,81,79,89,86,90,89,82,66,87,59,56,61,71,21,25,24,21,30,5,"0","0","0","0","0","0","Koke","Koke","badged y2023","2016","",85,"rm-85,cm-84",3,"Spain","Atletico Madrid","8.1.1992 (25)","178","74","4","5","3","3","Perfect Midfielder,Tanker,Acrobatic,Freekick Specialist,Delivery cross,Cannon Shooter,Two hearts,Maestro,Technician","Nhạc trưởng,Chiến binh,Nghệ sĩ,Chuyên gia đá phạt,Tạt bóng,Đại pháo,Người không phổi,Bậc thầy,Vũ công","完美的中场大师,重量级球员,杂耍高手,任意球大师,传中高手,远射高手,跑不死,节奏大师,控球大师","완벽한 미드필더,탱커,아크로바틱,프리킥 스페셜리스트,택배 크로스,캐논 슈터,두개의 심장,마에스트로,테크니션","Play maker (AI)","Kiến tạo (AI)","组织型球员 (AI)","플레이 메이커 (AI)","",""
"23193889","193889",16,24,15,19,16,16,18,16,14,32,37,51,51,51,43,66,57,31,28,17,19,16,22,28,16,17,16,22,81,79,80,77,81,5,"0","0","0","0","0","0","Marc Vidal","M. Vidal","badged y2023","2016","",76,"gk-76",1,"France","Toulouse FC","3.6.1991 (26)","183","83","3","5","2","2","","","","","","","","","",""
"23194086","194086",42,68,57,38,37,47,59,69,59,78,70,72,77,79,71,72,75,82,69,83,79,68,80,65,81,86,79,76,30,25,26,20,20,5,"0","0","0","0","0","0","Dorian Leveque","D. Leveque","badged y2023","2016","",79,"rb-79",2,"France","Guingamp","22.11.1989 (28)","180","74","5","3","2","2","Vacuum Cleaner,Wall of Wail","Máy quét,Bức tường thép","清道夫,抢断高手","진공 청소기,통곡의 벽","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23194146","194146",41,80,58,53,44,62,54,77,72,80,79,82,82,85,89,85,78,68,60,50,72,46,82,58,88,80,75,84,41,38,32,33,43,5,"0","0","0","0","0","0","Kevin Long","K. Long","badged y2023","2016","",80,"cb-80",2,"Ireland Republic","Burnley","18.8.1990 (27)","187","82","2","5","1","2","Perfect Defender,Tanker,Acrobatic,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Nghệ sĩ,Máy quét,Bức tường thép","完美防守大将,重量级球员,杂耍高手,清道夫,抢断高手","완벽한 수비수,탱커,아크로바틱,진공 청소기,통곡의 벽","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)","",""
"23194229","194229",41,77,84,47,36,43,38,69,54,80,85,83,83,84,85,69,75,79,76,86,80,72,80,67,85,84,80,80,27,23,23,20,16,5,"0","0","0","0","0","0","Hugo Mallo","Hugo Mallo","badged y2023","2016","",82,"rb-82,cb-79",2,"Spain","Celta de Vigo","22.6.1991 (26)","173","69","3","5","3","2","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,날쌘돌이","Prefer early cross (AI)","Tạt bóng sớm (AI)","斜传好手 (AI)","斜传好手 (AI)","",""
"23194359","194359",55,72,70,58,63,60,51,65,71,87,89,89,75,79,90,61,87,78,71,84,74,72,80,71,80,79,77,77,19,25,20,23,20,5,"0","0","0","0","0","0","Yuto Nagatomo","Y. Nagatomo","badged y2023","2016","",80,"rb-80",2,"Japan","Inter","12.9.1986 (31)","170","68","5","5","3","3","Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Two hearts,Fast runner","Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Người không phổi,Tia chớp","完美防守大将,杂耍高手,清道夫,抢断高手,跑不死,飞翼","완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,두개의 심장,날쌘돌이","","","","","",""
"23194806","194806",57,80,46,35,41,38,81,89,64,85,77,70,72,91,87,85,59,72,76,65,77,61,88,65,88,84,83,78,34,26,30,23,34,5,"0","0","0","0","0","0","Craig Dawson","C. Dawson","badged y2023","2016","",81,"rb-81,cb-83",2,"England","West Brom","6.5.1990 (27)","188","85","2","5","2","2","Tanker,Wall of Wail,Dominator of the air","Chiến binh,Bức tường thép,Chuyên gia không chiến","重量级球员,抢断高手,高空制空权","탱커,통곡의 벽,공중의 지배자","","","","","",""
"23194957","194957",58,66,51,63,61,39,59,72,51,63,69,51,84,86,84,81,59,72,69,75,70,56,84,57,81,87,83,87,20,20,24,12,22,5,"0","0","0","0","0","0","Phil Jones","P. Jones","badged y2023","2016","",81,"cb-81",2,"England","Manchester United","21.2.1992 (25)","185","71","3","5","2","3","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Glass Body,Prefer sliding tackle (AI)","Dễ chấn thương,Xoạc bóng (AI)","玻璃人,铲断高手 (AI)","유리몸,슬라이딩 태클 선호 (AI)","",""
"23195361","195361",65,62,74,55,62,62,66,63,75,85,85,77,87,84,86,76,82,74,70,85,81,79,84,78,79,86,76,82,23,21,28,24,30,5,"0","0","0","0","0","0","Javi Lopez","Javi Lopez","badged y2023","2016","",81,"rb-81",3,"Spain","RCD Espanyol","21.1.1986 (31)","180","76","3","5","2","2","Vacuum Cleaner,Wall of Wail,Delivery cross,Technician,Fast runner","Máy quét,Bức tường thép,Tạt bóng,Vũ công,Tia chớp","清道夫,抢断高手,传中高手,控球大师,飞翼","진공 청소기,통곡의 벽,택배 크로스,테크니션,날쌘돌이","Glass Body","Dễ chấn thương","玻璃人","유리몸","",""
"23197231","197231",82,83,71,74,75,63,75,76,78,83,78,77,77,74,80,81,55,61,51,54,74,74,32,54,38,36,28,64,15,18,16,17,24,5,"0","0","0","0","0","0","Khouma Babacar","K. Babacar","badged y2023","2016","",77,"st-77",3,"Senegal","Fiorentina","17.3.1993 (24)","185","76","4","5","2","2","Perfect Striker,Goal Getter,Tanker,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Sát thủ","完美的进球机器,进球机器,重量级球员,终结者","완벽한 공격수,골게터,탱커,해결사","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩","",""
"23197445","197445",68,94,81,78,72,77,72,78,80,94,90,92,91,84,92,80,89,86,77,84,94,79,80,80,84,83,83,80,27,16,15,20,17,5,"0","0","0","0","0","0","David Alaba","D. Alaba","badged y2023","2016","",86,"cm-84,rb-86,cb-82",3,"Austria","Bayern Munchen","24.6.1992 (25)","180","76","5","4","3","2","Perfect Midfielder,Perfect Defender,Acrobatic,Vacuum Cleaner,Wall of Wail,Delivery cross,Cannon Shooter,Maestro,Technician,Fast runner","Nhạc trưởng,Tảng đá,Nghệ sĩ,Máy quét,Bức tường thép,Tạt bóng,Đại pháo,Bậc thầy,Vũ công,Tia chớp","完美的中场大师,完美防守大将,杂耍高手,清道夫,抢断高手,传中高手,远射高手,节奏大师,控球大师,飞翼","완벽한 미드필더,완벽한 수비수,아크로바틱,진공 청소기,통곡의 벽,택배 크로스,캐논 슈터,마에스트로,테크니션,날쌘돌이","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)","",""
"23197774","197774",75,82,81,78,81,71,87,60,78,88,87,81,79,60,73,64,83,84,61,85,80,79,46,67,42,37,52,64,33,30,31,25,32,5,"0","0","0","0","0","0","Conor McAleny","C. McAleny","badged y2023","2016","",79,"rm-79",2,"England","Everton","12.8.1992 (25)","172","66","3","5","2","1","Acrobatic,Delivery cross,Cannon Shooter,Technician,Fast runner","Nghệ sĩ,Tạt bóng,Đại pháo,Vũ công,Tia chớp","杂耍高手,传中高手,远射高手,控球大师,飞翼","아크로바틱,택배 크로스,캐논 슈터,테크니션,날쌘돌이","","","","","",""
"23197784","197784",68,78,79,83,80,78,76,77,76,85,89,85,81,77,78,67,86,72,69,73,73,74,61,78,64,58,59,78,22,27,30,30,32,5,"0","0","0","0","0","0","Pietro De Giorgio","P. De Giorgio","badged y2023","2016","",76,"rw-76",3,"Italy","Crotone","16.2.1983 (34)","178","70","3","5","3","1","Acrobatic,Freekick Specialist,Cannon Shooter,Fast runner","Nghệ sĩ,Chuyên gia đá phạt,Đại pháo,Tia chớp","杂耍高手,任意球大师,远射高手,飞翼","아크로바틱,프리킥 스페셜리스트,캐논 슈터,날쌘돌이","","","","","",""
"23198009","198009",13,36,16,18,20,15,22,14,14,52,53,64,70,68,50,49,30,32,30,13,25,20,20,11,11,20,16,25,82,79,76,86,79,5,"0","0","0","0","0","0","Mattia Perin","M. Perin","badged y2023","2016","",79,"gk-79",1,"Italy","Genoa","10.11.1992 (25)","188","74","3","5","2","2","","","","","","","","","",""
"23198077","198077",76,81,79,75,80,58,67,65,87,86,91,91,85,76,78,62,87,84,68,84,83,86,42,85,40,47,42,67,22,21,27,21,25,5,"0","0","0","0","0","0","Patrick Herrmann","P. Herrmann","badged y2023","2016","",83,"rm-83",3,"Germany","Bor. M gladbach","12.2.1991 (26)","179","70","3","5","2","2","Acrobatic,Delivery cross,Technician,Fast runner","Nghệ sĩ,Tạt bóng,Vũ công,Tia chớp","杂耍高手,传中高手,控球大师,飞翼","아크로바틱,택배 크로스,테크니션,날쌘돌이","Outside shooting","Sút má ngoài","外脚背射门","아웃사이드 슈팅","",""
"23198219","198219",67,69,82,73,73,78,63,58,71,82,92,89,77,55,74,52,88,81,79,76,92,87,31,84,31,29,25,52,21,18,15,21,23,5,"0","0","0","0","0","0","Lorenzo Insigne","L. Insigne","badged y2023","2016","",81,"rw-81,cam-81",4,"Italy","Napoli","4.6.1991 (26)","163","59","3","5","3","2","Acrobatic,Freekick Specialist,Technician,Fast runner","Nghệ sĩ,Chuyên gia đá phạt,Vũ công,Tia chớp","杂耍高手,任意球大师,控球大师,飞翼","아크로바틱,프리킥 스페셜리스트,테크니션,날쌘돌이","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)","",""
"23198352","198352",49,71,46,44,50,55,62,85,50,75,70,65,85,75,75,84,62,78,72,60,64,57,87,62,86,82,90,74,25,29,28,21,27,5,"0","0","0","0","0","0","Stefan Bell","S. Bell","badged y2023","2016","",82,"cb-82",2,"Germany","1. FSV Mainz 05","24.8.1991 (26)","192","88","3","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","","","","","",""
"23198784","198784",75,77,74,80,62,61,72,40,79,84,86,86,84,69,79,71,87,83,78,81,84,88,57,71,57,52,48,73,23,25,22,23,16,5,"0","0","0","0","0","0","Alex Oxlade-Chamberlain","A. Oxlade-Chamberlain","badged y2023","2016","",81,"rw-82,rm-81",4,"England","Arsenal","15.8.1993 (24)","175","70","4","5","3","2","Acrobatic,Delivery cross,Technician,Fast runner","Nghệ sĩ,Tạt bóng,Vũ công,Tia chớp","杂耍高手,传中高手,控球大师,飞翼","아크로바틱,택배 크로스,테크니션,날쌘돌이","Impressive Skill,Prefer long shot (AI)","Tinh tế,Sút xa (AI)","花式大师,重炮手 (AI)","화려한 개인기,중거리 슛 선호 (AI)","",""
"23199189","199189",68,88,52,78,62,65,66,69,76,79,88,80,85,70,72,73,71,89,84,69,88,88,50,87,62,63,67,75,20,18,25,28,25,5,"0","0","0","0","0","0","Ross Barkley","R. Barkley","badged y2023","2016","",84,"cam-84",3,"England","Everton","5.12.1993 (24)","189","76","5","5","2","2","Acrobatic,Cannon Shooter,Technician,Fast runner","Nghệ sĩ,Đại pháo,Vũ công,Tia chớp","杂耍高手,远射高手,控球大师,飞翼","아크로바틱,캐논 슈터,테크니션,날쌘돌이","Prefer long shot (AI),Play maker (AI)","Sút xa (AI),Kiến tạo (AI)","重炮手 (AI),组织型球员 (AI)","중거리 슛 선호 (AI),플레이 메이커 (AI)","",""
"23199240","199240",64,82,53,45,70,70,64,70,58,71,84,89,77,87,83,89,79,84,84,75,63,70,80,67,79,75,78,83,29,41,28,41,39,5,"0","0","0","0","0","0","Jang Suk Won","Jang Suk Won","badged y2023","2016","",78,"cb-78",2,"Korea Republic","Seongnam FC","11.8.1989 (28)","184","80","2","5","1","3","Tanker,Acrobatic,Vacuum Cleaner","Chiến binh,Nghệ sĩ,Máy quét","重量级球员,杂耍高手,清道夫","탱커,아크로바틱,진공 청소기","","","","","",""
"23199482","199482",20,34,17,20,16,16,32,18,19,59,56,60,73,77,48,60,57,32,31,21,29,17,26,16,17,16,16,34,84,81,82,88,77,5,"0","0","0","0","0","0","Anthony Lopes","A. Lopes","badged y2023","2016","",81,"gk-81",1,"Portugal","Olympique Lyon","1.10.1990 (27)","184","81","5","2","2","2","","","","","Prefer main feet,GK Swift punching","Tránh sai chân thuận,Đấm bóng","善用惯用脚,GK 敏捷的拳击球","주발 선호,GK 날렵한 펀칭","",""
"23199559","199559",84,79,72,61,67,41,79,82,81,79,61,67,70,85,83,78,60,62,40,49,83,65,28,41,29,30,34,51,18,25,20,19,28,5,"0","0","0","0","0","0","Roberto Inglese","R. Inglese","badged y2023","2016","",76,"st-76",3,"Italy","Chievo Verona","12.11.1991 (26)","186","85","3","5","2","2","Perfect Striker,Tanker,Dominator of the air,Solver","Cây săn bàn,Chiến binh,Chuyên gia không chiến,Sát thủ","完美的进球机器,重量级球员,高空制空权,终结者","완벽한 공격수,탱커,공중의 지배자,해결사","Prefer long shot (AI),Strong Header","Sút xa (AI),Đánh đầu mạnh","重炮手 (AI),强力头球","중거리 슛 선호 (AI),강력한 헤딩","",""
"23199574","199574",13,23,20,16,16,16,22,14,16,37,39,32,65,53,53,66,19,27,22,15,18,13,24,15,14,14,16,25,82,85,78,79,76,5,"0","0","0","0","0","0","Alexandre Letellier","A. Letellier","badged y2023","2016","",78,"gk-78",1,"France","Angers SCO","11.12.1990 (27)","191","81","2","5","2","2","","","","","","","","","",""
"23199721","199721",15,28,18,17,12,15,16,13,16,44,43,31,37,53,48,62,44,14,16,13,16,21,18,10,16,18,14,16,83,80,81,85,76,5,"0","0","0","0","0","0","Mathieu Gorgelin","M. Gorgelin","badged y2023","2016","",76,"gk-76",1,"France","Olympique Lyon","5.8.1990 (27)","187","83","5","2","2","2","","","","","","","","","",""
